0.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.085333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.128000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.170666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.256000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.298666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.341333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.384000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.469333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.512000000,0.731793,0.016493,0.417837,0.308035,0.0463168,0.143257,0.27031,0.534734,0.0314055,1.01093,0.407889,0.000480311,0.592192,0.432133,0.424352,0.670619,0.111957,1.22826,0.11005,0.328616,1.73518,0.559171,0.92404,0.354919
0.554666667,0.655234,0.00446832,0.115218,0.191938,0,0.359438,0,0,0.36254,1.03264,0.240957,0,0.369024,0.705269,0.192285,0.581777,0.0606117,1.33705,0.259149,0.467454,2.42008,0.492332,1.07406,0.19821
0.597333333,0.484024,0,0.0259872,0.345768,0,0.571091,0,0,0.446296,0.987574,0.236049,0.346159,0.221925,0.444012,0.384796,0.552036,0.0400466,1.33575,0.418351,0.695522,2.58532,0.511684,0.985166,0.285491
0.640000000,0.422841,0,0.0163261,0.697977,0.0138687,0.740397,0.0616701,0,0.282405,0.965201,0.35208,0.534876,0.285424,0.176034,0.821381,0.466389,0.021861,1.22555,0.358037,0.536744,2.45175,0.893301,0.854322,0.331001
0.682666667,0.565531,0.250812,0.00874034,0.605413,0.0679817,1.03653,0.206223,0,0.153089,1.1043,0.503457,0.437058,0.738246,0.236893,1.00019,0.19451,0.559371,0.733588,0.598727,0.341253,2.00525,0.889816,0.965487,0.264964
0.725333333,0.43346,0.631668,0,0.281939,0.0948351,1.19007,0.300204,0,0.144715,1.07613,0.581473,0.372772,0.845486,0.596612,0.429204,0.0909004,0.918142,0.81578,0.989992,0.0514469,1.35589,0.661869,1.03303,0.14122
0.768000000,0.365193,0.716718,0.0923844,0.190022,0.710041,0.0720495,0.479391,0.0767106,0,0.411243,0.143501,0.679249,0.433255,1.27522,0.0907811,0.395279,0.591739,0.203929,0.839563,0.896556,0,0.263746,1.24857,0.769799
0.810666667,0.581315,0.730495,0.481219,0.266042,0,0,0.376378,0.236686,0,0,0.786086,0.656485,0.69174,0.206246,0.607864,1.12999,0.0235062,0.65471,0.554585,0.769444,0.0107227,0.0717749,2.80165,0.250648
0.853333333,0.499963,0.375827,0.105181,0.2153,0,0,0.094434,0.107439,0,0,1.14165,0.261955,0.537148,0.108836,0.632697,1.22052,0.017505,0.77611,0.261551,0.507419,0.0181056,0,3.06488,0.0671409
0.896000000,0.762766,0.16122,0.00184694,0.118776,0,0,0,0.0376982,0,0,1.13654,0.169574,0.640403,0.0699068,0.73166,1.18534,0.0105453,0.795717,0.0835309,0.217437,0.0276908,0,2.93529,0.0434629
0.938666667,1.10482,0.021947,0.00198597,0.0545084,0,0.0685646,0.0284473,0,0,0,0.899714,0.160518,0.659503,0.0615687,0.87259,1.13811,0.00500141,0.786115,0.00609329,0.0113763,0.020344,0,2.70952,0.0411419
0.981333333,1.50758,0.0183593,0.00740792,0,0.0589173,0.111555,0,0,0,0,0.628636,0.129924,0.617298,0.0748866,0.779018,1.10781,0.0284452,0.834748,0,0.0165374,0.0679115,0.000298374,2.62847,0.0333005
1.024000000,1.5617,0.101623,0.00895761,0.0246056,0.124873,0.112122,0,0,0,0,0.287519,0.0443228,0.556188,0.0344137,0.662233,1.12906,0.0395784,0.655239,0.189415,0.00952724,0.179332,0.00826969,2.56738,0.032953
1.066666667,1.68787,0.246103,0.00432444,0.0495605,0.110565,0.12158,0.133585,0,0,0,0.147208,0.00767431,1.16386,0.0700037,0.39287,0.722262,0.0590654,0.139492,0.235697,0.409073,0.272457,0.0148509,2.43699,0.48991
1.109333333,1.65183,0.259802,0.00195991,0.0484162,0.108925,0.122041,0.346156,0,0,0,0.107078,0.00203244,2.9247,0.0739005,0.000391776,0.564087,0.0776847,0.0255412,0.190602,0.343591,0.213807,0.0164173,1.77305,0.454084
1.152000000,1.78147,0.18626,0.00262407,0.0581976,0.080691,0.047745,0.385061,0,0,0,0.0629732,0,3.93537,0.0529815,0.000524536,0.659207,0.141147,0.00999229,0.168677,0.444614,0,0.0315581,1.04328,0.050766
1.194666667,1.75742,0.219192,0.00755843,0.0708981,0.0504239,0.0257657,0.179818,0,0.0969766,0,0.0469059,0.0257954,4.07322,0.062349,0.00151089,0.660559,0.289058,0.00539237,0.108007,0.642338,0.0478956,0.055581,0.789148,0.00661154
1.237333333,1.43642,0.392321,0.00960012,0.0728231,0.0433305,0.0300923,0,0,0.0628031,0,0.0359494,0.034056,3.61895,0.111596,0.00191901,0.723323,0.176636,0.0145682,0.144509,0.578629,0.0312586,0.0717823,0.631229,0.0087288
1.280000000,1.36624,0.484033,0.0145043,0.084512,0,0,0.195337,0,0,0,0.0175627,0.0413977,3.60728,0.137683,0.00289933,0.500692,0.114779,0.0549541,0.192071,0.496696,0,0.0581798,0.39981,0.0144729
1.322666667,1.55586,0.326047,0.0194144,0.0665933,0,0.266269,0.585318,0.0162562,0,0,0,0,3.68887,0.0927438,0.00388083,0.13653,0.213433,0.567566,0.488069,0.589779,0,0.00891809,0.192416,0
1.365333333,1.63417,0.307357,0.0114124,0.0681767,0,0.232332,0.794785,0.166067,0,0,0,0.0200188,4.0359,0.0874275,0.143409,0.0137842,0,0.462525,1.00589,0.682522,0.129054,0.0102371,0.205889,0.00513097
1.408000000,1.47493,0.430159,0,0.0117126,0.0962123,0.167283,0.295843,0.914209,0,0,0.0189508,0,4.0993,0.122358,0.329994,0.00236809,0.0197521,0.0473314,0.959401,0.848183,0.119721,0.0641586,0.48448,0
1.450666667,1.52206,0.724214,0,0.00851182,0.128045,0.141121,0.128157,1.45946,0,0,0.0429871,0,4.09035,0.206002,0.156444,0.00172095,0.0519352,0.030179,0.889309,1.42714,0.000834271,0.166332,0.845509,0
1.493333333,1.35507,0.876797,0,0.0357252,0.121781,0.0610931,0.0236721,1.81305,0,0,0.0542779,0,4.20845,0.249404,0.102901,0.00722306,0.0930022,0.0144107,0.777801,1.75315,0.00227783,0.211038,0.981662,0
1.536000000,1.31863,0.729679,0.00713772,0.0850707,0.0497982,0.0202363,0,1.99349,0.22928,0.0833576,0.0497519,0,3.99433,0.218427,0.0411811,0.0171999,0.238096,0.00649217,0.612622,1.82172,0.0550056,0.233586,0.914328,0.00036031
1.578666667,0.76346,0.558732,0.0151477,0.107698,0.0181436,0.00781173,0,2.09559,0.207899,0.311426,0.204319,0,3.41976,0.3714,0.0541686,0.0217748,0.271441,0.00163487,0.654602,1.61767,0.0862648,0.446684,0.756287,0.000718334
