0.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046439909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092879819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.139319728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.185759637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232199546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.278639456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.325079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.371519274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.417959184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.464399093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.510839002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.557278912,0.0678146,0.255726,0,0.256144,0.199722,0.401964,0.137004,0.27871,0.141493,0.391504,0.863441,0.13912,0.0230456,0.072741,0.77056,2.72946,0.0410025,0.148197,0.174843,0.145307,0.622237,0.391063,1.14397,0.107698
0.603718821,0,0,0.000233191,0.466589,0.221229,0.36549,0.0237126,0.263955,0.0362397,0.701344,0.914659,0,0,0,0.740434,2.93632,0.0454178,0.129918,0.086502,0.16998,0.537094,0.931548,0.524501,0.0023395
0.650158730,0,0.00202233,0.233344,0.559681,0.539489,0.191089,0.0018699,0.165573,0.0303178,0.631561,1.29996,0.242671,0,0.000401199,0.693573,3.0262,0.186794,0.063575,0.0532632,0.131116,0.436253,1.07593,0.594465,0.0651062
0.696598639,0.000390679,0.0127665,0.454803,0.329719,0.412438,0.0885685,0,0.0927101,0.291186,0.309938,1.3656,0.415146,7.72966e-05,0.00253269,0.636197,3.00948,0.278242,0.018536,0.16138,0.0925457,0.366245,1.11045,0.58675,0.106446
0.743038549,0.000483529,0.0166267,0.48385,0.0845492,0.220077,0.073039,0,0.107828,0.657848,0.224236,1.25066,0.550288,9.56671e-05,0.00329848,0.544226,2.90052,0.356418,0.0152859,0.292498,0.0987675,0.456739,1.17552,0.538475,0.141052
0.789478458,0,0.113531,0.451899,0,0.257284,0.0474883,0.0132321,0.209446,0.986967,0.260306,1.04458,0.475542,0,0.10723,0.35266,2.58496,0.263006,0.0156325,0.221424,0.128267,0.534914,1.36758,1.69972,0.121885
0.835918367,0,0.0333396,0.291689,0.0532166,0.139275,0.022757,0,0.206185,0.68041,0.155257,0.862944,0.664038,0,0.033195,0.0877061,2.43347,0.244116,0.0912188,0,0.135717,0.335404,1.39398,1.68127,0.344524
0.882358277,0.000409918,0,0.380796,0.0646823,0.281359,0.0174967,0.268309,0.0950222,0.0111607,0.162594,0.851911,0.681472,0.000343145,0.0189582,0.114856,2.36004,0.164298,0.14976,0.0807113,0.183146,0.111194,1.46094,1.61897,0.442285
0.928798186,0.120204,0.00176498,0.276519,0.0338656,0.214751,0.0496617,0.127023,0.00845884,0.125285,0.376091,0.962449,0.684291,0.0972733,0.0282214,0.0820114,2.0734,0.149436,0.139011,0.0272078,0.00377441,0.703658,1.08755,1.64594,0.496626
0.975238095,0.392407,0.00144055,0.238597,0.0383171,0.0940258,0.0613215,0,0,0.144065,0.592783,0.794693,0.724409,0.317549,0.0511684,0.0703302,2.06431,0.157269,0.184936,0,0,0.809134,0.898513,1.57925,0.379225
1.021678005,0.358442,0.179923,0.352803,0.068054,0.0384683,0.125431,0,0,0.361606,0.545351,0.560279,0.621051,0.290064,0.784313,0.105764,1.75537,0.00789744,0.199881,0,0,0.569453,0.449069,1.46103,0.15918
1.068117914,0,0.176789,0.464165,0.0929389,0.0082518,0.00386889,0.0771148,0.905536,0.213116,0,0.922208,0.640569,0,1.57408,0.250534,1.12235,0.00169407,0.101609,0.0165177,0.404058,1.21754,0.00141715,1.49507,0.164182
1.114557823,0.000235735,0.158489,0.278877,0.0974369,0.0119724,0,0.428361,0.715048,0.259519,0,1.04513,0.667497,4.66406e-05,1.64387,0.437253,0.843022,0.00245791,0.0743067,0.174396,0.319061,1.47981,0.000260934,1.26789,0.207979
1.160997732,0.000964472,0,0.426964,0.290823,0.00653073,0,0.63895,0.308303,0.263516,0,1.12461,0.556063,0.000190823,1.57134,0.62664,0.741843,0.00607322,0.0233643,0.260132,0.163542,1.50236,0,1.16158,0.157485
1.207437642,0.00168996,0,0.548423,0.422326,0.00224085,0.0326149,0.68091,0.0180898,0.195445,0,1.13273,0.476546,0.000334362,1.25297,0.695322,1.47695,0.00659091,0.0068258,0.267574,0.069485,1.12287,0,1.6688,0.122142
1.253877551,0.000741946,0,0.603011,0.270653,0.00794967,0.117235,0.527903,0.0533977,0.134799,0.0125391,1.03888,0.481897,0.000146795,0.968936,0.371175,1.39916,0.00163205,0.646091,0.205409,0.205107,0.773933,0.112583,1.71589,0.123514
1.300317460,0,0.352618,0.552863,0.0125316,0.0552886,0.442774,0.244513,0,0.118671,0.0530037,1.08194,0.505627,0,1.19439,0.166987,1.22996,0.0121259,0.826411,0.0890864,0,0.8412,0.458411,1.35422,0.129596
1.346757370,0,0.639488,0.293576,0.00365647,0.082581,0.449526,0.0508192,0,0.10145,0.109886,1.10248,0.507363,0,1.36532,0.0901461,1.36151,0.0511008,0.726499,0.0138857,0,0.681407,0.811217,0.778102,0.130041
1.393197279,0.000597111,0.707004,0.340751,0.0152356,0.118589,0.153589,0,0,0.0884407,0.117745,0.993577,0.519101,0.0289627,1.39115,0.102905,1.45411,0.265418,0.564351,0.00148974,0,0.632646,0.881538,0.740002,0.133049
1.439637188,0.00240471,0.533089,0.26409,0.040636,0.0782303,0.0817438,0,0,0.109677,0.0974498,0.809579,0.598047,0.000475777,1.23627,0.0786027,1.34263,0.331769,0.348844,0.748068,0,0.725172,0.874957,0.688416,0.153284
1.486077098,0.00271695,0.157865,0.384797,0.0862437,0,0.111035,0.0597748,0.0308141,0.207273,0.0282614,0.688029,0.889091,0.000537554,0.861933,0.22942,1.00491,0.0156224,0.33848,1.02781,0.11836,1.16414,0.253746,0.664201,0.22788
